,name,lat,lon,date,value,deaths,recovered,category
8097,Maldives,4.7064352,73.3287853,2020-02-04,0,0,0,Maldives
9731,Oman,21.0000287,57.0036901,2020-02-04,0,0,0,Oman
5689,Haiti,19.1399952,-72.3570972,2020-02-04,0,0,0,Haiti
4485,Eswatini,-26.5624806,31.3991317,2020-02-04,0,0,0,Eswatini
11107,Saudi Arabia,25.6242618,42.3528328,2020-02-04,0,0,0,Saudi Arabia
15063,Burma,17.1750495,95.9999652,2020-02-04,0,0,0,Burma
8957,Namibia,-23.2335499,17.3231107,2020-02-04,0,0,0,Namibia
3453,Cuba,23.0131338,-80.8328748,2020-02-04,0,0,0,Cuba
3883,Dominican Republic,19.0974031,-70.3028026,2020-02-04,0,0,0,Dominican Republic
5345,Greece,38.9953683,21.9877132,2020-02-04,0,0,0,Greece
10677,Russia,64.6863136,97.7453061,2020-02-04,2,0,0,Russia
7667,Liechtenstein,47.1416307,9.5531527,2020-02-04,0,0,0,Liechtenstein
14891,Saint Kitts and Nevis,17.250512,-62.6725973,2020-02-04,0,0,0,Saint Kitts and Nevis
9215,New Zealand,-41.5000831,172.8344077,2020-02-04,0,0,0,New Zealand
8871,Morocco,31.1728205,-7.3362482,2020-02-04,0,0,0,Morocco
6721,Jamaica,18.1152958,-77.1598454610168,2020-02-04,0,0,0,Jamaica
1303,Belarus,53.4250605,27.6971358,2020-02-04,0,0,0,Belarus
615,Armenia,40.7696272,44.6736646,2020-02-04,0,0,0,Armenia
15837,Yemen,16.3471243,47.8915271,2020-02-04,0,0,0,Yemen
15579,South Sudan,7.8699431,29.6667897,2020-02-04,0,0,0,South Sudan
13859,Zimbabwe,-18.4554963,29.7468414,2020-02-04,0,0,0,Zimbabwe
5775,Holy See,38.9247244,-77.06572732690151,2020-02-04,0,0,0,Holy See
12483,Tanzania,-6.5247123,35.7878438,2020-02-04,0,0,0,Tanzania
1045,Bahrain,26.1551249,50.5344606,2020-02-04,0,0,0,Bahrain
1217,Barbados,13.1500331,-59.5250305,2020-02-04,0,0,0,Barbados
15751,Sao Tome and Principe,0.8875498,6.9648718,2020-02-04,0,0,0,Sao Tome and Principe
11193,Senegal,14.4750607,-14.4529612,2020-02-04,0,0,0,Senegal
8613,Monaco,43.7323492,7.4276832,2020-02-04,0,0,0,Monaco
14031,Grenada,12.1360374,-61.6904045,2020-02-04,0,0,0,Grenada
10591,Romania,45.9852129,24.6859225,2020-02-04,0,0,0,Romania
9989,Papua New Guinea,-5.6816069,144.2489081,2020-02-04,0,0,0,Papua New Guinea
7237,Kuwait,29.2733964,47.4979476,2020-02-04,0,0,0,Kuwait
8011,Malaysia,4.5693754,102.2656823,2020-02-04,10,0,0,Malaysia
9043,Nepal,28.1083929,84.0917139,2020-02-04,1,0,0,Nepal
13773,Zambia,-14.5186239,27.5599164,2020-02-04,0,0,0,Zambia
13085,Ukraine,49.4871968,31.2718321,2020-02-04,0,0,0,Ukraine
14117,Mozambique,-19.302233,34.9144977,2020-02-04,0,0,0,Mozambique
8527,Moldova,47.2879608,28.5670941,2020-02-04,0,0,0,Moldova
4055,Egypt,26.2540493,29.2675469,2020-02-04,0,0,0,Egypt
3195,Cote d'Ivoire,7.9897371,-5.5679458,2020-02-04,0,0,0,Cote d'Ivoire
5173,Germany,51.0834196,10.4234469,2020-02-04,12,0,0,Germany
4657,Fiji,-18.1239696,179.0122737,2020-02-04,0,0,0,Fiji
6119,India,22.3511148,78.6677428,2020-02-04,3,0,0,India
6807,Japan,36.5748441,139.2394179,2020-02-04,22,0,1,Japan
14719,Guinea-Bissau,12.100035,-14.9000214,2020-02-04,0,0,0,Guinea-Bissau
4141,El Salvador,13.8000382,-88.9140683,2020-02-04,0,0,0,El Salvador
10763,Rwanda,-1.9646631,30.0644358,2020-02-04,0,0,0,Rwanda
2679,Chile,-31.7613365,-71.3187697,2020-02-04,0,0,0,Chile
12053,Sudan,14.5844444,29.4917691,2020-02-04,0,0,0,Sudan
2851,Colombia,2.8894434,-73.783892,2020-02-04,0,0,0,Colombia
1733,Bosnia and Herzegovina,44.3053476,17.5961467,2020-02-04,0,0,0,Bosnia and Herzegovina
7925,Madagascar,-18.9249604,46.4416422,2020-02-04,0,0,0,Madagascar
12913,Turkey,38.9597594,34.9249653,2020-02-04,0,0,0,Turkey
10505,Qatar,25.3336984,51.2295295,2020-02-04,0,0,0,Qatar
8441,Mexico,19.4326296,-99.1331785,2020-02-04,0,0,0,Mexico
15321,Burundi,-3.3634357,29.8870575,2020-02-04,0,0,0,Burundi
11967,Sri Lanka,7.5554942,80.7137847,2020-02-04,1,0,0,Sri Lanka
185,Algeria,28.0000272,2.9999825,2020-02-04,0,0,0,Algeria
15149,MS Zaandam,52.4387696,4.8185293,2020-02-04,0,0,0,MS Zaandam
4571,Ethiopia,10.2116702,38.6521203,2020-02-04,0,0,0,Ethiopia
11021,San Marino,43.9458623,12.458306,2020-02-04,0,0,0,San Marino
7323,Kyrgyzstan,41.5089324,74.724091,2020-02-04,0,0,0,Kyrgyzstan
11709,Somalia,8.3676771,49.083416,2020-02-04,0,0,0,Somalia
5259,Ghana,8.0300284,-1.0800271,2020-02-04,0,0,0,Ghana
9129,Netherlands,52.5001698,5.7480821,2020-02-04,0,0,0,Netherlands
2163,Cabo Verde,16.0000552,-24.0083947,2020-02-04,0,0,0,Cabo Verde
3367,Diamond Princess,53.8953584,27.5554078,2020-02-04,0,0,0,Diamond Princess
3281,Croatia,45.5643442,17.0118954,2020-02-04,0,0,0,Croatia
13171,United Arab Emirates,24.0002488,53.9994829,2020-02-04,5,0,0,United Arab Emirates
4743,Finland,63.2467777,25.9209164,2020-02-04,1,0,0,Finland
2765,China,35.000074,104.999927,2020-02-04,23707,491,843,China
9645,Norway,64.5731537,11.52803643954819,2020-02-04,0,0,0,Norway
3797,Djibouti,11.8145966,42.8453061,2020-02-04,0,0,0,Djibouti
15665,Western Sahara,24.1797324,-13.7667848,2020-02-04,0,0,0,Western Sahara
12655,Togo,8.7800265,1.0199765,2020-02-04,0,0,0,Togo
787,Austria,47.2000338,13.199959,2020-02-04,0,0,0,Austria
5001,Gambia,13.470062,-15.4900464,2020-02-04,0,0,0,Gambia
14633,West Bank and Gaza,31.4331663,34.3779285,2020-02-04,0,0,0,West Bank and Gaza
6635,Italy,42.6384261,12.674297,2020-02-04,2,0,0,Italy
8269,Mauritania,20.2540382,-9.2399263,2020-02-04,0,0,0,Mauritania
8183,Malta,35.8885993,14.4476911,2020-02-04,0,0,0,Malta
5431,Guatemala,15.6356088,-89.8988087,2020-02-04,0,0,0,Guatemala
3711,Denmark,55.670249,10.3333283,2020-02-04,0,0,0,Denmark
7495,Lebanon,33.8750629,35.843409,2020-02-04,0,0,0,Lebanon
6291,Iran,32.6475314,54.5643516,2020-02-04,0,0,0,Iran
14461,Laos,20.0171109,103.378253,2020-02-04,0,0,0,Laos
10333,Poland,52.215933,19.134422,2020-02-04,0,0,0,Poland
8785,Montenegro,42.9868853,19.5180992,2020-02-04,0,0,0,Montenegro
4915,Gabon,-0.8999695,11.6899699,2020-02-04,0,0,0,Gabon
4399,Estonia,58.7523778,25.3319078,2020-02-04,0,0,0,Estonia
13515,Uzbekistan,41.32373,63.9528098,2020-02-04,0,0,0,Uzbekistan
10849,Saint Lucia,13.8250489,-60.975036,2020-02-04,0,0,0,Saint Lucia
13601,Venezuela,8.0018709,-66.1109318,2020-02-04,0,0,0,Venezuela
3969,Ecuador,-1.3397668,-79.3666965,2020-02-04,0,0,0,Ecuador
12311,Switzerland,46.7985624,8.2319736,2020-02-04,0,0,0,Switzerland
11537,Slovakia,48.7411522,19.4528646,2020-02-04,0,0,0,Slovakia
873,Azerbaijan,40.3936294,47.7872508,2020-02-04,0,0,0,Azerbaijan
443,Antigua and Barbuda,17.2234721,-61.9554608,2020-02-04,0,0,0,Antigua and Barbuda
9387,Niger,17.7356214,9.3238432,2020-02-04,0,0,0,Niger
8699,Mongolia,46.8250388,103.8499736,2020-02-04,0,0,0,Mongolia
3023,Congo (Kinshasa),-2.9814344,23.8222636,2020-02-04,0,0,0,Congo (Kinshasa)
12741,Trinidad and Tobago,10.8677845,-60.9821067,2020-02-04,0,0,0,Trinidad and Tobago
12225,Sweden,59.6749712,14.5208584,2020-02-04,1,0,0,Sweden
5517,Guinea,10.7226226,-10.7083587,2020-02-04,0,0,0,Guinea
5603,Guyana,4.8417097,-58.6416891,2020-02-04,0,0,0,Guyana
9817,Pakistan,30.3308401,71.247499,2020-02-04,0,0,0,Pakistan
9301,Nicaragua,12.6090157,-85.2936911,2020-02-04,0,0,0,Nicaragua
10161,Peru,-6.8699697,-75.0458515,2020-02-04,0,0,0,Peru
13429,US,39.7837304,-100.4458825,2020-02-04,11,0,0,US
5947,Hungary,47.1817585,19.5060937,2020-02-04,0,0,0,Hungary
357,Angola,-11.8775768,17.5691241,2020-02-04,0,0,0,Angola
3539,Cyprus,34.9823018,33.1451285,2020-02-04,0,0,0,Cyprus
11451,Singapore,1.357107,103.8194992,2020-02-04,24,0,0,Singapore
14375,Belize,16.8259793,-88.7600927,2020-02-04,0,0,0,Belize
271,Andorra,42.5407167,1.5732033,2020-02-04,0,0,0,Andorra
1647,Bolivia,-17.0568696,-64.9912286,2020-02-04,0,0,0,Bolivia
7581,Liberia,5.7499721,-9.3658524,2020-02-04,0,0,0,Liberia
2249,Cambodia,13.5066394,104.869423,2020-02-04,1,0,0,Cambodia
13,Afghanistan,33.7680065,66.2385139,2020-02-04,0,0,0,Afghanistan
1475,Benin,9.5293472,2.2584408,2020-02-04,0,0,0,Benin
3625,Czechia,49.8167003,15.4749544,2020-02-04,0,0,0,Czechia
9473,Nigeria,9.6000359,7.9999721,2020-02-04,0,0,0,Nigeria
6979,Kazakhstan,47.2286086,65.2093197,2020-02-04,0,0,0,Kazakhstan
9559,North Macedonia,41.6171214,21.7168387,2020-02-04,0,0,0,North Macedonia
12139,Suriname,4.1413025,-56.0771187,2020-02-04,0,0,0,Suriname
12827,Tunisia,33.8439408,9.400138,2020-02-04,0,0,0,Tunisia
1905,Brunei,4.4137155,114.5653908,2020-02-04,0,0,0,Brunei
2507,Central African Republic,7.0323598,19.9981227,2020-02-04,0,0,0,Central African Republic
13945,Dominica,19.0974031,-70.3028026,2020-02-04,0,0,0,Dominica
3109,Costa Rica,10.2735633,-84.0739102,2020-02-04,0,0,0,Costa Rica
2421,Canada,61.0666922,-107.9917071,2020-02-04,4,0,0,Canada
1561,Bhutan,27.549511,90.5119273,2020-02-04,0,0,0,Bhutan
15493,Malawi,-13.2687204,33.9301963,2020-02-04,0,0,0,Malawi
2335,Cameroon,4.6125522,13.1535811,2020-02-04,0,0,0,Cameroon
6463,Ireland,52.865196,-7.9794599,2020-02-04,0,0,0,Ireland
11365,Seychelles,-4.6574977,55.4540146,2020-02-04,0,0,0,Seychelles
14289,Timor-Leste,-8.5151979,125.8375756,2020-02-04,0,0,0,Timor-Leste
10935,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-02-04,0,0,0,Saint Vincent and the Grenadines
11881,Spain,39.3262345,-4.8380649,2020-02-04,1,0,0,Spain
10247,Philippines,12.7503486,122.7312101,2020-02-04,2,1,0,Philippines
7839,Luxembourg,49.8158683,6.1296751,2020-02-04,0,0,0,Luxembourg
4227,Equatorial Guinea,1.613172,10.5170357,2020-02-04,0,0,0,Equatorial Guinea
14977,Kosovo,42.5869578,20.9021231,2020-02-04,0,0,0,Kosovo
7409,Latvia,56.8406494,24.7537645,2020-02-04,0,0,0,Latvia
959,Bahamas,24.7736546,-78.0000547,2020-02-04,0,0,0,Bahamas
6377,Iraq,33.0955793,44.1749775,2020-02-04,0,0,0,Iraq
4313,Eritrea,15.9500319,37.9999668,2020-02-04,0,0,0,Eritrea
8012,Malaysia,4.5693754,102.2656823,2020-02-05,12,0,0,Malaysia
2422,Canada,61.0666922,-107.9917071,2020-02-05,5,0,0,Canada
4142,El Salvador,13.8000382,-88.9140683,2020-02-05,0,0,0,El Salvador
11452,Singapore,1.357107,103.8194992,2020-02-05,28,0,0,Singapore
14118,Mozambique,-19.302233,34.9144977,2020-02-05,0,0,0,Mozambique
14290,Timor-Leste,-8.5151979,125.8375756,2020-02-05,0,0,0,Timor-Leste
14376,Belize,16.8259793,-88.7600927,2020-02-05,0,0,0,Belize
15838,Yemen,16.3471243,47.8915271,2020-02-05,0,0,0,Yemen
15236,Botswana,-23.1681782,24.5928742,2020-02-05,0,0,0,Botswana
5948,Hungary,47.1817585,19.5060937,2020-02-05,0,0,0,Hungary
1046,Bahrain,26.1551249,50.5344606,2020-02-05,0,0,0,Bahrain
6120,India,22.3511148,78.6677428,2020-02-05,3,0,0,India
5776,Holy See,38.9247244,-77.06572732690151,2020-02-05,0,0,0,Holy See
1218,Barbados,13.1500331,-59.5250305,2020-02-05,0,0,0,Barbados
11538,Slovakia,48.7411522,19.4528646,2020-02-05,0,0,0,Slovakia
6378,Iraq,33.0955793,44.1749775,2020-02-05,0,0,0,Iraq
12484,Tanzania,-6.5247123,35.7878438,2020-02-05,0,0,0,Tanzania
15752,Sao Tome and Principe,0.8875498,6.9648718,2020-02-05,0,0,0,Sao Tome and Principe
11194,Senegal,14.4750607,-14.4529612,2020-02-05,0,0,0,Senegal
10936,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-02-05,0,0,0,Saint Vincent and the Grenadines
7238,Kuwait,29.2733964,47.4979476,2020-02-05,0,0,0,Kuwait
14,Afghanistan,33.7680065,66.2385139,2020-02-05,0,0,0,Afghanistan
616,Armenia,40.7696272,44.6736646,2020-02-05,0,0,0,Armenia
8614,Monaco,43.7323492,7.4276832,2020-02-05,0,0,0,Monaco
7496,Lebanon,33.8750629,35.843409,2020-02-05,0,0,0,Lebanon
14032,Grenada,12.1360374,-61.6904045,2020-02-05,0,0,0,Grenada
8786,Montenegro,42.9868853,19.5180992,2020-02-05,0,0,0,Montenegro
10592,Romania,45.9852129,24.6859225,2020-02-05,0,0,0,Romania
6636,Italy,42.6384261,12.674297,2020-02-05,2,0,0,Italy
12140,Suriname,4.1413025,-56.0771187,2020-02-05,0,0,0,Suriname
13860,Zimbabwe,-18.4554963,29.7468414,2020-02-05,0,0,0,Zimbabwe
6808,Japan,36.5748441,139.2394179,2020-02-05,22,0,1,Japan
4228,Equatorial Guinea,1.613172,10.5170357,2020-02-05,0,0,0,Equatorial Guinea
5518,Guinea,10.7226226,-10.7083587,2020-02-05,0,0,0,Guinea
7754,Lithuania,55.3500003,23.7499997,2020-02-05,0,0,0,Lithuania
10248,Philippines,12.7503486,122.7312101,2020-02-05,2,1,0,Philippines
702,Australia,-24.7761086,134.755,2020-02-05,13,0,2,Australia
5862,Honduras,15.2572432,-86.0755145,2020-02-05,0,0,0,Honduras
2078,Burkina Faso,12.0753083,-1.6880314,2020-02-05,0,0,0,Burkina Faso
1132,Bangladesh,24.4768783,90.2932426,2020-02-05,0,0,0,Bangladesh
14978,Kosovo,42.5869578,20.9021231,2020-02-05,0,0,0,Kosovo
15580,South Sudan,7.8699431,29.6667897,2020-02-05,0,0,0,South Sudan
12570,Thailand,14.8971921,100.83273,2020-02-05,25,0,5,Thailand
1562,Bhutan,27.549511,90.5119273,2020-02-05,0,0,0,Bhutan
1820,Brazil,-10.3333333,-53.2,2020-02-05,0,0,0,Brazil
10678,Russia,64.6863136,97.7453061,2020-02-05,2,0,0,Russia
3884,Dominican Republic,19.0974031,-70.3028026,2020-02-05,0,0,0,Dominican Republic
3626,Czechia,49.8167003,15.4749544,2020-02-05,0,0,0,Czechia
6980,Kazakhstan,47.2286086,65.2093197,2020-02-05,0,0,0,Kazakhstan
11108,Saudi Arabia,25.6242618,42.3528328,2020-02-05,0,0,0,Saudi Arabia
8958,Namibia,-23.2335499,17.3231107,2020-02-05,0,0,0,Namibia
9732,Oman,21.0000287,57.0036901,2020-02-05,0,0,0,Oman
13946,Dominica,19.0974031,-70.3028026,2020-02-05,0,0,0,Dominica
7152,"Korea, South",35.7724185,127.79654346305617,2020-02-05,19,0,0,"Korea, South"
2336,Cameroon,4.6125522,13.1535811,2020-02-05,0,0,0,Cameroon
5088,Georgia,32.3293809,-83.1137366,2020-02-05,0,0,0,Georgia
4314,Eritrea,15.9500319,37.9999668,2020-02-05,0,0,0,Eritrea
13000,Uganda,1.5333554,32.2166578,2020-02-05,0,0,0,Uganda
100,Albania,41.000028,19.9999619,2020-02-05,0,0,0,Albania
874,Azerbaijan,40.3936294,47.7872508,2020-02-05,0,0,0,Azerbaijan
5174,Germany,51.0834196,10.4234469,2020-02-05,12,0,0,Germany
13516,Uzbekistan,41.32373,63.9528098,2020-02-05,0,0,0,Uzbekistan
8528,Moldova,47.2879608,28.5670941,2020-02-05,0,0,0,Moldova
3024,Congo (Kinshasa),-2.9814344,23.8222636,2020-02-05,0,0,0,Congo (Kinshasa)
12226,Sweden,59.6749712,14.5208584,2020-02-05,1,0,0,Sweden
5604,Guyana,4.8417097,-58.6416891,2020-02-05,0,0,0,Guyana
4658,Fiji,-18.1239696,179.0122737,2020-02-05,0,0,0,Fiji
13086,Ukraine,49.4871968,31.2718321,2020-02-05,0,0,0,Ukraine
3970,Ecuador,-1.3397668,-79.3666965,2020-02-05,0,0,0,Ecuador
358,Angola,-11.8775768,17.5691241,2020-02-05,0,0,0,Angola
13774,Zambia,-14.5186239,27.5599164,2020-02-05,0,0,0,Zambia
9044,Nepal,28.1083929,84.0917139,2020-02-05,1,0,0,Nepal
4056,Egypt,26.2540493,29.2675469,2020-02-05,0,0,0,Egypt
7582,Liberia,5.7499721,-9.3658524,2020-02-05,0,0,0,Liberia
10764,Rwanda,-1.9646631,30.0644358,2020-02-05,0,0,0,Rwanda
14720,Guinea-Bissau,12.100035,-14.9000214,2020-02-05,0,0,0,Guinea-Bissau
3196,Cote d'Ivoire,7.9897371,-5.5679458,2020-02-05,0,0,0,Cote d'Ivoire
9388,Niger,17.7356214,9.3238432,2020-02-05,0,0,0,Niger
2766,China,35.000074,104.999927,2020-02-05,27440,563,1115,China
4744,Finland,63.2467777,25.9209164,2020-02-05,1,0,0,Finland
14806,Mali,16.3700359,-2.2900239,2020-02-05,0,0,0,Mali
3282,Croatia,45.5643442,17.0118954,2020-02-05,0,0,0,Croatia
6292,Iran,32.6475314,54.5643516,2020-02-05,0,0,0,Iran
11710,Somalia,8.3676771,49.083416,2020-02-05,0,0,0,Somalia
15150,MS Zaandam,52.4387696,4.8185293,2020-02-05,0,0,0,MS Zaandam
11968,Sri Lanka,7.5554942,80.7137847,2020-02-05,1,0,0,Sri Lanka
8184,Malta,35.8885993,14.4476911,2020-02-05,0,0,0,Malta
6722,Jamaica,18.1152958,-77.1598454610168,2020-02-05,0,0,0,Jamaica
2852,Colombia,2.8894434,-73.783892,2020-02-05,0,0,0,Colombia
9990,Papua New Guinea,-5.6816069,144.2489081,2020-02-05,0,0,0,Papua New Guinea
9646,Norway,64.5731537,11.52803643954819,2020-02-05,0,0,0,Norway
8700,Mongolia,46.8250388,103.8499736,2020-02-05,0,0,0,Mongolia
10850,Saint Lucia,13.8250489,-60.975036,2020-02-05,0,0,0,Saint Lucia
9560,North Macedonia,41.6171214,21.7168387,2020-02-05,0,0,0,North Macedonia
11796,South Africa,-28.8166236,24.991639,2020-02-05,0,0,0,South Africa
13258,United Kingdom,54.7023545,-3.2765753,2020-02-05,2,0,0,United Kingdom
14462,Laos,20.0171109,103.378253,2020-02-05,0,0,0,Laos
3712,Denmark,55.670249,10.3333283,2020-02-05,0,0,0,Denmark
14548,Libya,26.8234472,18.1236723,2020-02-05,0,0,0,Libya
5432,Guatemala,15.6356088,-89.8988087,2020-02-05,0,0,0,Guatemala
530,Argentina,-34.9964963,-64.9672817,2020-02-05,0,0,0,Argentina
2938,Congo (Brazzaville),-0.7264327,15.6419155,2020-02-05,0,0,0,Congo (Brazzaville)
444,Antigua and Barbuda,17.2234721,-61.9554608,2020-02-05,0,0,0,Antigua and Barbuda
11624,Slovenia,45.8133113,14.4808369,2020-02-05,0,0,0,Slovenia
14204,Syria,34.6401861,39.0494106,2020-02-05,0,0,0,Syria
2594,Chad,15.6134137,19.0156172,2020-02-05,0,0,0,Chad
12398,Taiwan*,23.9739374,120.9820179,2020-02-05,11,0,0,Taiwan*
272,Andorra,42.5407167,1.5732033,2020-02-05,0,0,0,Andorra
2680,Chile,-31.7613365,-71.3187697,2020-02-05,0,0,0,Chile
10076,Paraguay,-23.3165935,-58.1693445,2020-02-05,0,0,0,Paraguay
6550,Israel,31.5313113,34.8667654,2020-02-05,0,0,0,Israel
6034,Iceland,64.9841821,-18.1059013,2020-02-05,0,0,0,Iceland
3540,Cyprus,34.9823018,33.1451285,2020-02-05,0,0,0,Cyprus
9904,Panama,8.559559,-81.1308434,2020-02-05,0,0,0,Panama
11280,Serbia,44.024322850000004,21.07657433209902,2020-02-05,0,0,0,Serbia
9302,Nicaragua,12.6090157,-85.2936911,2020-02-05,0,0,0,Nicaragua
8872,Morocco,31.1728205,-7.3362482,2020-02-05,0,0,0,Morocco
7324,Kyrgyzstan,41.5089324,74.724091,2020-02-05,0,0,0,Kyrgyzstan
1648,Bolivia,-17.0568696,-64.9912286,2020-02-05,0,0,0,Bolivia
9818,Pakistan,30.3308401,71.247499,2020-02-05,0,0,0,Pakistan
2250,Cambodia,13.5066394,104.869423,2020-02-05,1,0,0,Cambodia
7840,Luxembourg,49.8158683,6.1296751,2020-02-05,0,0,0,Luxembourg
15666,Western Sahara,24.1797324,-13.7667848,2020-02-05,0,0,0,Western Sahara
7410,Latvia,56.8406494,24.7537645,2020-02-05,0,0,0,Latvia
8356,Mauritius,-20.2759451,57.5703566,2020-02-05,0,0,0,Mauritius
3110,Costa Rica,10.2735633,-84.0739102,2020-02-05,0,0,0,Costa Rica
1390,Belgium,50.6402809,4.6667145,2020-02-05,1,0,0,Belgium
11882,Spain,39.3262345,-4.8380649,2020-02-05,1,0,0,Spain
6206,Indonesia,-2.4833826,117.8902853,2020-02-05,0,0,0,Indonesia
1906,Brunei,4.4137155,114.5653908,2020-02-05,0,0,0,Brunei
11366,Seychelles,-4.6574977,55.4540146,2020-02-05,0,0,0,Seychelles
8098,Maldives,4.7064352,73.3287853,2020-02-05,0,0,0,Maldives
6894,Jordan,31.1667049,36.941628,2020-02-05,0,0,0,Jordan
2508,Central African Republic,7.0323598,19.9981227,2020-02-05,0,0,0,Central African Republic
7668,Liechtenstein,47.1416307,9.5531527,2020-02-05,0,0,0,Liechtenstein
15408,Sierra Leone,8.6400349,-11.8400269,2020-02-05,0,0,0,Sierra Leone
9216,New Zealand,-41.5000831,172.8344077,2020-02-05,0,0,0,New Zealand
6464,Ireland,52.865196,-7.9794599,2020-02-05,0,0,0,Ireland
10420,Portugal,40.0332629,-7.8896263,2020-02-05,0,0,0,Portugal
960,Bahamas,24.7736546,-78.0000547,2020-02-05,0,0,0,Bahamas
4486,Eswatini,-26.5624806,31.3991317,2020-02-05,0,0,0,Eswatini
15064,Burma,17.1750495,95.9999652,2020-02-05,0,0,0,Burma
3454,Cuba,23.0131338,-80.8328748,2020-02-05,0,0,0,Cuba
5690,Haiti,19.1399952,-72.3570972,2020-02-05,0,0,0,Haiti
12312,Switzerland,46.7985624,8.2319736,2020-02-05,0,0,0,Switzerland
14892,Saint Kitts and Nevis,17.250512,-62.6725973,2020-02-05,0,0,0,Saint Kitts and Nevis
5346,Greece,38.9953683,21.9877132,2020-02-05,0,0,0,Greece
13344,Uruguay,-32.8755548,-56.0201525,2020-02-05,0,0,0,Uruguay
1992,Bulgaria,42.6073975,25.4856617,2020-02-05,0,0,0,Bulgaria
1304,Belarus,53.4250605,27.6971358,2020-02-05,0,0,0,Belarus
13688,Vietnam,13.2904027,108.4265113,2020-02-05,8,0,1,Vietnam
7066,Kenya,1.4419683,38.4313975,2020-02-05,0,0,0,Kenya
7926,Madagascar,-18.9249604,46.4416422,2020-02-05,0,0,0,Madagascar
15322,Burundi,-3.3634357,29.8870575,2020-02-05,0,0,0,Burundi
13602,Venezuela,8.0018709,-66.1109318,2020-02-05,0,0,0,Venezuela
4572,Ethiopia,10.2116702,38.6521203,2020-02-05,0,0,0,Ethiopia
5002,Gambia,13.470062,-15.4900464,2020-02-05,0,0,0,Gambia
5260,Ghana,8.0300284,-1.0800271,2020-02-05,0,0,0,Ghana
2164,Cabo Verde,16.0000552,-24.0083947,2020-02-05,0,0,0,Cabo Verde
12742,Trinidad and Tobago,10.8677845,-60.9821067,2020-02-05,0,0,0,Trinidad and Tobago
11022,San Marino,43.9458623,12.458306,2020-02-05,0,0,0,San Marino
8442,Mexico,19.4326296,-99.1331785,2020-02-05,0,0,0,Mexico
3368,Diamond Princess,53.8953584,27.5554078,2020-02-05,0,0,0,Diamond Princess
15494,Malawi,-13.2687204,33.9301963,2020-02-05,0,0,0,Malawi
1734,Bosnia and Herzegovina,44.3053476,17.5961467,2020-02-05,0,0,0,Bosnia and Herzegovina
4830,France,46.603354,1.8883335,2020-02-05,6,0,0,France
9474,Nigeria,9.6000359,7.9999721,2020-02-05,0,0,0,Nigeria
14634,West Bank and Gaza,31.4331663,34.3779285,2020-02-05,0,0,0,West Bank and Gaza
12656,Togo,8.7800265,1.0199765,2020-02-05,0,0,0,Togo
3798,Djibouti,11.8145966,42.8453061,2020-02-05,0,0,0,Djibouti
12828,Tunisia,33.8439408,9.400138,2020-02-05,0,0,0,Tunisia
8270,Mauritania,20.2540382,-9.2399263,2020-02-05,0,0,0,Mauritania
13172,United Arab Emirates,24.0002488,53.9994829,2020-02-05,5,0,0,United Arab Emirates
10334,Poland,52.215933,19.134422,2020-02-05,0,0,0,Poland
1476,Benin,9.5293472,2.2584408,2020-02-05,0,0,0,Benin
186,Algeria,28.0000272,2.9999825,2020-02-05,0,0,0,Algeria
12914,Turkey,38.9597594,34.9249653,2020-02-05,0,0,0,Turkey
4916,Gabon,-0.8999695,11.6899699,2020-02-05,0,0,0,Gabon
9130,Netherlands,52.5001698,5.7480821,2020-02-05,0,0,0,Netherlands
13430,US,39.7837304,-100.4458825,2020-02-05,11,0,0,US
4400,Estonia,58.7523778,25.3319078,2020-02-05,0,0,0,Estonia
10506,Qatar,25.3336984,51.2295295,2020-02-05,0,0,0,Qatar
12054,Sudan,14.5844444,29.4917691,2020-02-05,0,0,0,Sudan
788,Austria,47.2000338,13.199959,2020-02-05,0,0,0,Austria
10162,Peru,-6.8699697,-75.0458515,2020-02-05,0,0,0,Peru
6809,Japan,36.5748441,139.2394179,2020-02-06,22,0,1,Japan
961,Bahamas,24.7736546,-78.0000547,2020-02-06,0,0,0,Bahamas
8701,Mongolia,46.8250388,103.8499736,2020-02-06,0,0,0,Mongolia
5949,Hungary,47.1817585,19.5060937,2020-02-06,0,0,0,Hungary
3885,Dominican Republic,19.0974031,-70.3028026,2020-02-06,0,0,0,Dominican Republic
13861,Zimbabwe,-18.4554963,29.7468414,2020-02-06,0,0,0,Zimbabwe
12657,Togo,8.7800265,1.0199765,2020-02-06,0,0,0,Togo
1907,Brunei,4.4137155,114.5653908,2020-02-06,0,0,0,Brunei
6981,Kazakhstan,47.2286086,65.2093197,2020-02-06,0,0,0,Kazakhstan
15,Afghanistan,33.7680065,66.2385139,2020-02-06,0,0,0,Afghanistan
3971,Ecuador,-1.3397668,-79.3666965,2020-02-06,0,0,0,Ecuador
8959,Namibia,-23.2335499,17.3231107,2020-02-06,0,0,0,Namibia
10937,Saint Vincent and the Grenadines,12.90447,-61.2765569,2020-02-06,0,0,0,Saint Vincent and the Grenadines
9733,Oman,21.0000287,57.0036901,2020-02-06,0,0,0,Oman
3025,Congo (Kinshasa),-2.9814344,23.8222636,2020-02-06,0,0,0,Congo (Kinshasa)
